"Ano","Sexo","Clientela","Quantidade Benefícios Cessados","Tempo de Duração"
"2011","Ignorado","Rural","139","De 30 a 34 anos"
"2011","Masculino","Urbana","2782","De 30 a 34 anos"
"2011","Masculino","Rural","783","De 30 a 34 anos"
"2011","Feminino","Urbana","1756","De 30 a 34 anos"
"2011","Feminino","Rural","478","De 30 a 34 anos"
"2011","Ignorado","Urbana","179","De 30 a 34 anos"
"2011","Ignorado","Rural","928","De 30 a 34 anos"
"2011","Ignorado","Urbana","37","De 35 a 39 anos"
"2011","Ignorado","Rural","108","De 35 a 39 anos"
"2011","Masculino","Urbana","2561","De 35 a 39 anos"
"2011","Masculino","Rural","673","De 35 a 39 anos"
"2011","Feminino","Urbana","2198","De 35 a 39 anos"
"2011","Feminino","Rural","300","De 35 a 39 anos"
"2011","Ignorado","Urbana","171","De 35 a 39 anos"
"2011","Ignorado","Rural","856","De 35 a 39 anos"
"2011","Ignorado","Urbana","27","De 35 a 39 anos"
"2011","Ignorado","Rural","48","De 35 a 39 anos"
"2011","Masculino","Urbana","1521","De 35 a 39 anos"
"2011","Masculino","Rural","308","De 35 a 39 anos"
"2011","Feminino","Urbana","742","De 35 a 39 anos"
"2011","Feminino","Rural","139","De 35 a 39 anos"
"2011","Ignorado","Urbana","152","De 35 a 39 anos"
"2011","Ignorado","Rural","762","De 35 a 39 anos"
"2011","Ignorado","Urbana","24","De 35 a 39 anos"
"2011","Ignorado","Rural","19","De 35 a 39 anos"
"2011","Masculino","Urbana","1088","De 35 a 39 anos"
"2011","Masculino","Rural","127","De 35 a 39 anos"
"2011","Feminino","Urbana","449","De 35 a 39 anos"
"2011","Feminino","Rural","64","De 35 a 39 anos"
"2011","Ignorado","Urbana","128","De 35 a 39 anos"
"2011","Ignorado","Rural","667","De 35 a 39 anos"
"2011","Ignorado","Urbana","19","De 35 a 39 anos"
"2011","Ignorado","Rural","27","De 35 a 39 anos"
"2011","Masculino","Urbana","946","De 35 a 39 anos"
"2011","Masculino","Rural","119","De 35 a 39 anos"
"2011","Feminino","Urbana","292","De 35 a 39 anos"
"2011","Feminino","Rural","59","De 35 a 39 anos"
"2011","Ignorado","Urbana","128","De 35 a 39 anos"
"2011","Ignorado","Rural","567","De 35 a 39 anos"
"2011","Ignorado","Urbana","13","De 35 a 39 anos"
"2011","Ignorado","Rural","76","De 35 a 39 anos"
"2011","Masculino","Urbana","805","De 35 a 39 anos"
"2011","Masculino","Rural","221","De 35 a 39 anos"
"2011","Feminino","Urbana","232","De 35 a 39 anos"
"2011","Feminino","Rural","105","De 35 a 39 anos"
"2011","Ignorado","Urbana","94","De 35 a 39 anos"
"2011","Ignorado","Rural","331","De 35 a 39 anos"
"2011","Ignorado","Urbana","15","Acima de 40 anos"
"2011","Masculino","Urbana","590","Acima de 40 anos"
"2011","Feminino","Urbana","141","Acima de 40 anos"
"2011","Ignorado","Urbana","93","Acima de 40 anos"
"2011","Ignorado","Urbana","8","Acima de 40 anos"
"2011","Masculino","Urbana","518","Acima de 40 anos"
"2011","Feminino","Urbana","152","Acima de 40 anos"
"2011","Ignorado","Urbana","109","Acima de 40 anos"
"2011","Ignorado","Urbana","11","Acima de 40 anos"
"2011","Masculino","Urbana","383","Acima de 40 anos"
"2011","Feminino","Urbana","126","Acima de 40 anos"
"2011","Ignorado","Urbana","85","Acima de 40 anos"
"2011","Ignorado","Urbana","2","Acima de 40 anos"
"2011","Masculino","Urbana","289","Acima de 40 anos"
"2011","Feminino","Urbana","117","Acima de 40 anos"
"2011","Ignorado","Urbana","74","Acima de 40 anos"
"2011","Ignorado","Urbana","6","Acima de 40 anos"
"2011","Masculino","Urbana","257","Acima de 40 anos"
"2011","Feminino","Urbana","121","Acima de 40 anos"
"2011","Ignorado","Urbana","70","Acima de 40 anos"
"2011","Ignorado","Urbana","9","Acima de 40 anos"
"2011","Masculino","Urbana","311","Acima de 40 anos"
"2011","Feminino","Urbana","180","Acima de 40 anos"
"2011","Ignorado","Urbana","74","Acima de 40 anos"
"2011","Ignorado","Urbana","8","Acima de 40 anos"
"2011","Masculino","Urbana","287","Acima de 40 anos"
"2011","Feminino","Urbana","168","Acima de 40 anos"
"2011","Ignorado","Urbana","51","Acima de 40 anos"
"2011","Ignorado","Urbana","7","Acima de 40 anos"
"2011","Masculino","Urbana","198","Acima de 40 anos"
"2011","Feminino","Urbana","113","Acima de 40 anos"
"2011","Ignorado","Urbana","45","Acima de 40 anos"
"2011","Ignorado","Urbana","7","Acima de 40 anos"
"2011","Masculino","Urbana","145","Acima de 40 anos"
"2011","Feminino","Urbana","101","Acima de 40 anos"
"2011","Ignorado","Urbana","43","Acima de 40 anos"
"2011","Ignorado","Urbana","2","Acima de 40 anos"
"2011","Masculino","Urbana","96","Acima de 40 anos"
"2011","Feminino","Urbana","61","Acima de 40 anos"
"2011","Ignorado","Urbana","38","Acima de 40 anos"
"2011","Ignorado","Urbana","2","Acima de 40 anos"
"2011","Masculino","Urbana","99","Acima de 40 anos"
"2011","Feminino","Urbana","36","Acima de 40 anos"
"2011","Ignorado","Urbana","42","Acima de 40 anos"
"2011","Ignorado","Urbana","1","Acima de 40 anos"
"2011","Masculino","Urbana","119","Acima de 40 anos"
"2011","Feminino","Urbana","57","Acima de 40 anos"
"2011","Ignorado","Urbana","31","Acima de 40 anos"
"2011","Ignorado","Urbana","2","Acima de 40 anos"
"2011","Masculino","Urbana","97","Acima de 40 anos"
"2011","Feminino","Urbana","57","Acima de 40 anos"
"2011","Ignorado","Urbana","23","Acima de 40 anos"
"2011","Ignorado","Urbana","1","Acima de 40 anos"
"2011","Masculino","Urbana","101","Acima de 40 anos"
"2011","Feminino","Urbana","71","Acima de 40 anos"
"2011","Ignorado","Urbana","29","Acima de 40 anos"
"2011","Ignorado","Urbana","1","Acima de 40 anos"
"2011","Masculino","Urbana","77","Acima de 40 anos"
"2011","Feminino","Urbana","48","Acima de 40 anos"
"2011","Ignorado","Urbana","22","Acima de 40 anos"
"2011","Ignorado","Urbana","1","Acima de 40 anos"
"2011","Masculino","Urbana","56","Acima de 40 anos"
"2011","Feminino","Urbana","42","Acima de 40 anos"
"2011","Ignorado","Urbana","18","Acima de 40 anos"
"2011","Masculino","Urbana","39","Acima de 40 anos"
"2011","Feminino","Urbana","35","Acima de 40 anos"
"2011","Ignorado","Urbana","13","Acima de 40 anos"
"2011","Masculino","Urbana","43","Acima de 40 anos"
"2011","Feminino","Urbana","31","Acima de 40 anos"
"2011","Ignorado","Urbana","18","Acima de 40 anos"
"2011","Ignorado","Urbana","3","Acima de 40 anos"
"2011","Masculino","Urbana","46","Acima de 40 anos"
"2011","Feminino","Urbana","29","Acima de 40 anos"
"2011","Ignorado","Urbana","17","Acima de 40 anos"
"2011","Ignorado","Urbana","1","Acima de 40 anos"
"2011","Masculino","Urbana","31","Acima de 40 anos"
"2011","Feminino","Urbana","14","Acima de 40 anos"
"2011","Ignorado","Urbana","13","Acima de 40 anos"
"2011","Masculino","Urbana","32","Acima de 40 anos"
"2011","Feminino","Urbana","16","Acima de 40 anos"
"2011","Ignorado","Urbana","8","Acima de 40 anos"
"2011","Ignorado","Urbana","4","Acima de 40 anos"
"2011","Masculino","Urbana","22","Acima de 40 anos"
"2011","Feminino","Urbana","14","Acima de 40 anos"
"2011","Ignorado","Urbana","9","Acima de 40 anos"
"2011","Masculino","Urbana","14","Acima de 40 anos"
"2011","Feminino","Urbana","12","Acima de 40 anos"
"2011","Ignorado","Urbana","8","Acima de 40 anos"
"2011","Ignorado","Urbana","1","Acima de 40 anos"
"2011","Masculino","Urbana","17","Acima de 40 anos"
"2011","Feminino","Urbana","11","Acima de 40 anos"
"2011","Ignorado","Urbana","15","Acima de 40 anos"
"2011","Ignorado","Urbana","1","Acima de 40 anos"
"2011","Masculino","Urbana","7","Acima de 40 anos"
"2011","Feminino","Urbana","17","Acima de 40 anos"
"2011","Ignorado","Urbana","19","Acima de 40 anos"
"2011","Ignorado","Urbana","1","Acima de 40 anos"
"2011","Masculino","Urbana","6","Acima de 40 anos"
"2011","Feminino","Urbana","10","Acima de 40 anos"
"2011","Ignorado","Urbana","14","Acima de 40 anos"
"2011","Masculino","Urbana","5","Acima de 40 anos"
"2011","Feminino","Urbana","5","Acima de 40 anos"
"2011","Ignorado","Urbana","7","Acima de 40 anos"
"2011","Masculino","Urbana","3","Acima de 40 anos"
"2011","Feminino","Urbana","3","Acima de 40 anos"
"2011","Ignorado","Urbana","17","Acima de 40 anos"
"2011","Masculino","Urbana","1","Acima de 40 anos"
"2011","Feminino","Urbana","2","Acima de 40 anos"
"2011","Ignorado","Urbana","10","Acima de 40 anos"
"2011","Masculino","Urbana","6","Acima de 40 anos"
"2011","Feminino","Urbana","3","Acima de 40 anos"
"2011","Ignorado","Urbana","12","Acima de 40 anos"
"2011","Masculino","Urbana","2","Acima de 40 anos"
"2011","Feminino","Urbana","2","Acima de 40 anos"
"2011","Ignorado","Urbana","41","Acima de 40 anos"
"2011","Ignorado","Rural","1","Ignorada"
"2011","Masculino","Urbana","119","Ignorada"
"2011","Masculino","Rural","18","Ignorada"
"2011","Feminino","Urbana","94","Ignorada"
"2011","Feminino","Rural","23","Ignorada"
"2011","Ignorado","Urbana","23","Ignorada"
"2011","Ignorado","Rural","16","Ignorada"
"2012","Masculino","Urbana","22","Ignorada"
"2012","Masculino","Rural","12","Ignorada"
"2012","Feminino","Urbana","9","Ignorada"
"2012","Feminino","Rural","6","Ignorada"
"2012","Masculino","Urbana","1147","Menos de 1 ano"
"2012","Masculino","Rural","88","Menos de 1 ano"
"2012","Feminino","Urbana","425","Menos de 1 ano"
"2012","Feminino","Rural","36","Menos de 1 ano"
"2012","Masculino","Urbana","1917","Menos de 1 ano"
"2012","Masculino","Rural","186","Menos de 1 ano"
"2012","Feminino","Urbana","768","Menos de 1 ano"
"2012","Feminino","Rural","80","Menos de 1 ano"
"2012","Masculino","Urbana","1601","Menos de 1 ano"
"2012","Masculino","Rural","203","Menos de 1 ano"
"2012","Feminino","Urbana","714","Menos de 1 ano"
"2012","Feminino","Rural","92","Menos de 1 ano"
"2012","Masculino","Urbana","1331","Menos de 1 ano"
"2012","Masculino","Rural","161","Menos de 1 ano"
"2012","Feminino","Urbana","592","Menos de 1 ano"
"2012","Feminino","Rural","72","Menos de 1 ano"
"2012","Masculino","Urbana","1128","Menos de 1 ano"
"2012","Masculino","Rural","133","Menos de 1 ano"
"2012","Feminino","Urbana","535","Menos de 1 ano"
"2012","Feminino","Rural","74","Menos de 1 ano"
"2012","Masculino","Urbana","953","Menos de 1 ano"
"2012","Masculino","Rural","117","Menos de 1 ano"
"2012","Feminino","Urbana","474","Menos de 1 ano"
"2012","Feminino","Rural","59","Menos de 1 ano"
"2012","Masculino","Urbana","778","Menos de 1 ano"
"2012","Masculino","Rural","115","Menos de 1 ano"
"2012","Feminino","Urbana","404","Menos de 1 ano"
"2012","Feminino","Rural","49","Menos de 1 ano"
"2012","Masculino","Urbana","728","Menos de 1 ano"
"2012","Masculino","Rural","103","Menos de 1 ano"
"2012","Feminino","Urbana","369","Menos de 1 ano"
"2012","Feminino","Rural","42","Menos de 1 ano"
"2012","Masculino","Urbana","657","Menos de 1 ano"
"2012","Masculino","Rural","103","Menos de 1 ano"
"2012","Feminino","Urbana","372","Menos de 1 ano"
"2012","Feminino","Rural","57","Menos de 1 ano"
"2012","Masculino","Urbana","582","Menos de 1 ano"
"2012","Masculino","Rural","83","Menos de 1 ano"
"2012","Feminino","Urbana","303","Menos de 1 ano"
"2012","Feminino","Rural","48","Menos de 1 ano"
"2012","Masculino","Urbana","519","Menos de 1 ano"
"2012","Masculino","Rural","66","Menos de 1 ano"
"2012","Feminino","Urbana","303","Menos de 1 ano"
"2012","Feminino","Rural","37","Menos de 1 ano"
"2012","Masculino","Urbana","13773","Menos de 1 ano"
"2012","Masculino","Rural","1775","Menos de 1 ano"
"2012","Feminino","Urbana","8441","Menos de 1 ano"
"2012","Feminino","Rural","993","Menos de 1 ano"
"2012","Ignorado","Urbana","174","Menos de 1 ano"
"2012","Ignorado","Rural","92","Menos de 1 ano"
"2012","Masculino","Urbana","14250","1 ano"
"2012","Masculino","Rural","2397","1 ano"
"2012","Feminino","Urbana","8693","1 ano"
"2012","Feminino","Rural","1659","1 ano"
"2012","Ignorado","Urbana","275","1 ano"
"2012","Ignorado","Rural","181","1 ano"
"2012","Masculino","Urbana","11932","2 anos"
"2012","Masculino","Rural","2379","2 anos"
"2012","Feminino","Urbana","6956","2 anos"
"2012","Feminino","Rural","1724","2 anos"
"2012","Ignorado","Urbana","270","2 anos"
"2012","Ignorado","Rural","164","2 anos"
"2012","Masculino","Urbana","11103","3 anos"
"2012","Masculino","Rural","2353","3 anos"
"2012","Feminino","Urbana","6464","3 anos"
"2012","Feminino","Rural","1755","3 anos"
"2012","Ignorado","Urbana","317","3 anos"
"2012","Ignorado","Rural","173","3 anos"
"2012","Masculino","Urbana","10495","4 anos"
"2012","Masculino","Rural","2357","4 anos"
"2012","Feminino","Urbana","6135","4 anos"
"2012","Feminino","Rural","1996","4 anos"
"2012","Ignorado","Urbana","302","4 anos"
"2012","Ignorado","Rural","179","4 anos"
"2012","Masculino","Urbana","8888","5 anos"
"2012","Masculino","Rural","2315","5 anos"
"2012","Feminino","Urbana","5485","5 anos"
"2012","Feminino","Rural","2038","5 anos"
"2012","Ignorado","Urbana","298","5 anos"
"2012","Ignorado","Rural","174","5 anos"
"2012","Masculino","Urbana","9986","6 anos"
"2012","Masculino","Rural","2623","6 anos"
"2012","Feminino","Urbana","6259","6 anos"
"2012","Feminino","Rural","2142","6 anos"
"2012","Ignorado","Urbana","300","6 anos"
"2012","Ignorado","Rural","164","6 anos"
"2012","Ignorado","Urbana","1","7 anos"
"2012","Masculino","Urbana","10892","7 anos"
"2012","Masculino","Rural","2591","7 anos"
"2012","Feminino","Urbana","7245","7 anos"
"2012","Feminino","Rural","2062","7 anos"
"2012","Ignorado","Urbana","346","7 anos"
"2012","Ignorado","Rural","164","7 anos"
"2012","Ignorado","Urbana","2","8 anos"
"2012","Masculino","Urbana","12494","8 anos"
"2012","Masculino","Rural","2793","8 anos"
"2012","Feminino","Urbana","8409","8 anos"
"2012","Feminino","Rural","2096","8 anos"
"2012","Ignorado","Urbana","335","8 anos"
"2012","Ignorado","Rural","165","8 anos"
"2012","Ignorado","Urbana","4","9 anos"
"2012","Masculino","Urbana","9147","9 anos"
"2012","Masculino","Rural","3135","9 anos"
"2012","Feminino","Urbana","5465","9 anos"
"2012","Feminino","Rural","2467","9 anos"
"2012","Ignorado","Urbana","364","9 anos"
"2012","Ignorado","Rural","160","9 anos"
"2012","Ignorado","Urbana","4","10 anos"
"2012","Ignorado","Rural","5","10 anos"
"2012","Masculino","Urbana","7085","10 anos"
"2012","Masculino","Rural","3124","10 anos"
"2012","Feminino","Urbana","4348","10 anos"
"2012","Feminino","Rural","2359","10 anos"
"2012","Ignorado","Urbana","358","10 anos"
"2012","Ignorado","Rural","194","10 anos"
"2012","Ignorado","Urbana","2","11 anos"
"2012","Ignorado","Rural","2","11 anos"
"2012","Masculino","Urbana","6526","11 anos"
"2012","Masculino","Rural","3219","11 anos"
"2012","Feminino","Urbana","4243","11 anos"
"2012","Feminino","Rural","2545","11 anos"
"2012","Ignorado","Urbana","347","11 anos"
"2012","Ignorado","Rural","205","11 anos"
"2012","Ignorado","Urbana","8","12 anos"
"2012","Ignorado","Rural","7","12 anos"
"2012","Masculino","Urbana","6993","12 anos"
"2012","Masculino","Rural","3530","12 anos"
"2012","Feminino","Urbana","4654","12 anos"
"2012","Feminino","Rural","2796","12 anos"
"2012","Ignorado","Urbana","380","12 anos"
"2012","Ignorado","Rural","190","12 anos"
"2012","Ignorado","Urbana","8","13 anos"
"2012","Ignorado","Rural","23","13 anos"
"2012","Masculino","Urbana","8398","13 anos"
"2012","Masculino","Rural","3702","13 anos"
"2012","Feminino","Urbana","5497","13 anos"
"2012","Feminino","Rural","3003","13 anos"
"2012","Ignorado","Urbana","370","13 anos"
"2012","Ignorado","Rural","186","13 anos"
"2012","Ignorado","Urbana","8","14 anos"
"2012","Ignorado","Rural","22","14 anos"
"2012","Masculino","Urbana","8974","14 anos"
"2012","Masculino","Rural","3516","14 anos"
"2012","Feminino","Urbana","5276","14 anos"
"2012","Feminino","Rural","2719","14 anos"
"2012","Ignorado","Urbana","422","14 anos"
"2012","Ignorado","Rural","180","14 anos"
"2012","Ignorado","Urbana","13","De 15 a 19 anos"
"2012","Ignorado","Rural","14","De 15 a 19 anos"
"2012","Masculino","Urbana","9229","De 15 a 19 anos"
"2012","Masculino","Rural","2776","De 15 a 19 anos"
"2012","Feminino","Urbana","5205","De 15 a 19 anos"
"2012","Feminino","Rural","1982","De 15 a 19 anos"
"2012","Ignorado","Urbana","451","De 15 a 19 anos"
"2012","Ignorado","Rural","173","De 15 a 19 anos"
"2012","Ignorado","Urbana","4","De 15 a 19 anos"
"2012","Ignorado","Rural","8","De 15 a 19 anos"
"2012","Masculino","Urbana","8407","De 15 a 19 anos"
"2012","Masculino","Rural","2501","De 15 a 19 anos"
"2012","Feminino","Urbana","4087","De 15 a 19 anos"
"2012","Feminino","Rural","1618","De 15 a 19 anos"
"2012","Ignorado","Urbana","441","De 15 a 19 anos"
"2012","Ignorado","Rural","181","De 15 a 19 anos"
"2012","Ignorado","Urbana","4","De 15 a 19 anos"
"2012","Ignorado","Rural","13","De 15 a 19 anos"
"2012","Masculino","Urbana","7396","De 15 a 19 anos"
"2012","Masculino","Rural","2787","De 15 a 19 anos"
"2012","Feminino","Urbana","3521","De 15 a 19 anos"
"2012","Feminino","Rural","3058","De 15 a 19 anos"
"2012","Ignorado","Urbana","531","De 15 a 19 anos"
"2012","Ignorado","Rural","135","De 15 a 19 anos"
"2012","Ignorado","Urbana","5","De 15 a 19 anos"
"2012","Ignorado","Rural","29","De 15 a 19 anos"
"2012","Masculino","Urbana","7466","De 15 a 19 anos"
"2012","Masculino","Rural","6004","De 15 a 19 anos"
"2012","Feminino","Urbana","3974","De 15 a 19 anos"
"2012","Feminino","Rural","9696","De 15 a 19 anos"
"2012","Ignorado","Urbana","493","De 15 a 19 anos"
"2012","Ignorado","Rural","150","De 15 a 19 anos"
"2012","Ignorado","Rural","29","De 15 a 19 anos"
"2012","Masculino","Urbana","7385","De 15 a 19 anos"
"2012","Masculino","Rural","7759","De 15 a 19 anos"
"2012","Feminino","Urbana","4051","De 15 a 19 anos"
"2012","Feminino","Rural","12954","De 15 a 19 anos"
"2012","Ignorado","Urbana","515","De 15 a 19 anos"
"2012","Ignorado","Rural","153","De 15 a 19 anos"
"2012","Ignorado","Rural","176","De 20 a 24 anos"
"2012","Masculino","Urbana","7583","De 20 a 24 anos"
"2012","Masculino","Rural","9826","De 20 a 24 anos"
"2012","Feminino","Urbana","4561","De 20 a 24 anos"
"2012","Feminino","Rural","10667","De 20 a 24 anos"
"2012","Ignorado","Urbana","492","De 20 a 24 anos"
"2012","Ignorado","Rural","505","De 20 a 24 anos"
"2012","Ignorado","Rural","307","De 20 a 24 anos"
"2012","Masculino","Urbana","5430","De 20 a 24 anos"
"2012","Masculino","Rural","3553","De 20 a 24 anos"
"2012","Feminino","Urbana","3633","De 20 a 24 anos"
"2012","Feminino","Rural","2746","De 20 a 24 anos"
"2012","Ignorado","Urbana","421","De 20 a 24 anos"
"2012","Ignorado","Rural","909","De 20 a 24 anos"
"2012","Ignorado","Urbana","2","De 20 a 24 anos"
"2012","Ignorado","Rural","336","De 20 a 24 anos"
"2012","Masculino","Urbana","4282","De 20 a 24 anos"
"2012","Masculino","Rural","3067","De 20 a 24 anos"
"2012","Feminino","Urbana","3264","De 20 a 24 anos"
"2012","Feminino","Rural","1824","De 20 a 24 anos"
"2012","Ignorado","Urbana","379","De 20 a 24 anos"
"2012","Ignorado","Rural","1059","De 20 a 24 anos"
"2012","Ignorado","Rural","349","De 20 a 24 anos"
"2012","Masculino","Urbana","4092","De 20 a 24 anos"
"2012","Masculino","Rural","2663","De 20 a 24 anos"
"2012","Feminino","Urbana","3312","De 20 a 24 anos"
"2012","Feminino","Rural","1706","De 20 a 24 anos"
"2012","Ignorado","Urbana","373","De 20 a 24 anos"
"2012","Ignorado","Rural","1149","De 20 a 24 anos"
"2012","Ignorado","Rural","294","De 20 a 24 anos"
"2012","Masculino","Urbana","3910","De 20 a 24 anos"
"2012","Masculino","Rural","2328","De 20 a 24 anos"
"2012","Feminino","Urbana","3146","De 20 a 24 anos"
"2012","Feminino","Rural","1489","De 20 a 24 anos"
"2012","Ignorado","Urbana","356","De 20 a 24 anos"
"2012","Ignorado","Rural","1352","De 20 a 24 anos"
"2012","Ignorado","Urbana","1","De 25 a 29 anos"
"2012","Ignorado","Rural","244","De 25 a 29 anos"
"2012","Masculino","Urbana","4287","De 25 a 29 anos"
"2012","Masculino","Rural","2041","De 25 a 29 anos"
"2012","Feminino","Urbana","2984","De 25 a 29 anos"
"2012","Feminino","Rural","1441","De 25 a 29 anos"
